Symbol,Name,Industry,IndustryCode
GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
TATT,TAT Technologies Ltd,"컴퓨터, 전화 및 가전제품",571060
MRM,Medirom Healthcare Technologies Inc ADR,"개인, 가정 용품 및 서비스",542010
ESEA,Euroseas Ltd,화물 및 물류 서비스,524050
MEDS,Trxade Group Inc,소프트웨어 및 IT서비스,572010
DOGZ,Dogness International Corp Class A,섬유 및 의류,532020
CPIX,Cumberland Pharmaceuticals Inc,제약,562010
SCKT,Socket Mobile Inc,전자 장비 및 부품,571040
MDJH,MDJM Ltd,부동산 운영 관리,601010
DXYN,Dixie Group Inc Class A,가정용품,532040
PRFX,PainReform Ltd,제약,562010
SINT,SINTX Technologies Inc,헬스케어 장비 및 용품,561010
ATHE,Alterity Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
GHSI,Guardion Health Sciences Inc,제약,562010
OXLCO,Oxford Lane Capital Corp PRF,다양한 금융서비스,555010
AKER,Akers Biosciences Inc,헬스케어 장비 및 용품,561010
MBNKP,Medallion Bank PRF,은행,551010
SNGX,Soligenix Inc,생명과학 및 메디컬 리서치,562020
TRMT,Tremont Mortgage Trust,주택 및 상업용 리츠,601020
ANDA,Andina Acquisition Corp III,기타 금융업,556010
OTRKP,Ontrak Inc PRF,헬스케어 업체 및 서비스,561020
CPTA,Capitala Finance Corp,다양한 금융서비스,555010
PHCF,Puhui Wealth Investment Management Co Ltd,투자은행 및 서비스,551020
JUPW,Jupiter Wellness Inc,"개인, 가정 용품 및 서비스",542010
RELI,Reliance Global Group Inc,주택 및 상업용 리츠,601020
POAI,Predictive Oncology Inc,헬스케어 장비 및 용품,561010
HCDI,Harbor Custom Development Inc,부동산 운영 관리,601010
CYCC,Cyclacel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
CSCW,Color Star Technology Co Ltd,교육서비스,631010
LMRKP,Landmark Infrastructure Partners LP PRF,부동산 운영 관리,601010
TRVI,Trevi Therapeutics Inc,생명과학 및 메디컬 리서치,562020
GRCYU,Greencity Acquisition Corp,기타 금융업,556010
GTIM,Good Times Restaurants Inc,호텔 및 엔터테인먼트,533010
ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
PNBK,Patriot National Bancorp Inc,은행,551010
NETE,Net Element Inc,소프트웨어 및 IT서비스,572010
EVK,Ever-Glory International Group Inc,섬유 및 의류,532020
LIFE,aTyr Pharma Inc,생명과학 및 메디컬 리서치,562020
PXS,Pyxis Tankers Inc,화물 및 물류 서비스,524050
BYFC,Broadway Financial Corp,은행,551010
SELF,Global Self Storage Inc,주택 및 상업용 리츠,601020
ZCMD,Zhongchao Inc Class A,비즈니스교육,631030
PPSI,Pioneer Power Solutions Inc,"건설장비 및 대형차, 기차, 배",521020
RCON,Recon Technology Ltd,오일 및 가스 장비 및 서비스,501030
BPTH,Bio Path Holdings Inc,생명과학 및 메디컬 리서치,562020
ALIM,Alimera Sciences Inc,제약,562010
RETO,ReTo Eco-Solutions Inc,건축 자재,512020
HVBC,HV Bancorp Inc,은행,551010
RAND,Rand Capital Corp,투자은행 및 서비스,551020
DAIO,Data I/O Corp,소프트웨어 및 IT서비스,572010
CJJD,China Jo-Jo Drugstores Inc,식품 및 약품소매,543010
EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
GURE,Gulf Resources Inc,화학,511010
CSSEP,Chicken Soup for The Soul Entertainment Inc PRF,미디어 및 출판,533020
RIBT,RiceBran Technologies,식품 및 담배,541020
RCMT,R C M Technologies Inc,건설 및 엔지니어링,522010
ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
CRTD,Creatd Inc,소프트웨어 및 IT서비스,572010
GFNCP,General Finance Corp PRF,전문 및 상업 서비스,522030
SEAC,SeaChange International Inc,소프트웨어 및 IT서비스,572010
SVVC,Firsthand Technology Value Fund Inc,다양한 금융서비스,555010
VENAU,Venus Acquisition Corp,기타 금융업,556010
TBLT,Toughbuilt Industries Inc,가정용품,532040
PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
BELFA,Bel Fuse Inc Class A,전자 장비 및 부품,571040
ASTC,Astrotech Corp,우주항공 및 국방,521010
SGBX,SG Blocks Inc,주택건설,532030
OTEL,Otelco Inc Class A,통신 서비스,574010
VIRI,Virios Therapeutics LLC,생명과학 및 메디컬 리서치,562020
OLB,OLB Group Inc,소프트웨어 및 IT서비스,572010
WVVI,Willamette Valley Vineyards Inc,음료,541010
MTEX,Mannatech Inc,식품 및 담배,541020
HGSH,China HGS Real Estate Inc,부동산 운영 관리,601010
ABIO,ARCA Biopharma Inc,제약,562010
SPRT,Support.com Inc,소프트웨어 및 IT서비스,572010
TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
NEOS,Neos Therapeutics Inc,제약,562010
LIVE,Live Ventures Inc,기타 금융업,556010
GVP,GSE Systems Inc,소프트웨어 및 IT서비스,572010
HSON,Hudson Global Inc,전문 및 상업 서비스,522030
LOACU,Longevity Acquisition Corp Unit,기타 금융업,556010
EDTK,Skillful Craftsman Education Technology Ltd,비즈니스교육,631030
PRPO,Precipio Inc,헬스케어 장비 및 용품,561010
NVIV,InVivo Therapeutics Holdings Corp,헬스케어 장비 및 용품,561010
MLND,Millendo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
MOTS,Motus GI Holdings Inc,헬스케어 장비 및 용품,561010
JCTCF,Jewett-Cameron Trading Company Ltd,종이 및 임산물,513010
WKEY,Wisekey International Holding AG ADR,반도체 및 반도체 장비,571010
NEWA,Newater Technology Inc,전문 및 상업 서비스,522030
CNNB,Cincinnati Bancorp Inc,은행,551010
VTSI,VirTra Inc,우주항공 및 국방,521010
PBLA,Panbela Therapeutics Inc,생명과학 및 메디컬 리서치,562020
UONE,Urban One Inc Class A,미디어 및 출판,533020
BHTG,BioHiTech Global Inc,전문 및 상업 서비스,522030
CUBA,Herzfeld Caribbean Basin Fund Inc,다양한 금융서비스,555010
JAKK,JAKKS Pacific Inc,레저 상품,532050
AXAS,Abraxas Petroleum Corp,오일 및 가스,501020
SONN,Sonnet Biotherapeutics Holdings Inc,생명과학 및 메디컬 리서치,562020
ADTX,ADiTx Therapeutics Inc,생명과학 및 메디컬 리서치,562020
GLBZ,Glen Burnie Bancorp,은행,551010
PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
GIGM,Giga Media Ltd,소프트웨어 및 IT서비스,572010
JMPNZ,JMP Group LLC PRF,투자은행 및 서비스,551020
RILYL,B. Riley Financial Inc ADR,투자은행 및 서비스,551020
HTIA,Healthcare Trust Inc PRF,주택 및 상업용 리츠,601020
CSPI,CSP Inc,소프트웨어 및 IT서비스,572010
IMRN,Immuron Ltd ADR,제약,562010
WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
SYTA,Siyata Mobile Inc,"컴퓨터, 전화 및 가전제품",571060
SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
SFET,Safe-T Group Ltd ADR,기타 금융업,556010
NVCN,Neovasc Inc,헬스케어 장비 및 용품,561010
KEQU,Kewaunee Scientific Corp,전문 및 상업 서비스,522030
CYTH,Cyclo Therapeutics Inc,제약,562010
CNFR,Conifer Holdings Inc,보험,553010
INM,InMed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
VLON,Vallon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
RDIB,Reading International Inc Class B,호텔 및 엔터테인먼트,533010
LTBR,Lightbridge Corp,전문 및 상업 서비스,522030
AUUD,Auddia Inc,소프트웨어 및 IT서비스,572010
AEY,ADDvantage Technologies Group Inc,커뮤니케이션 및 네트워킹,571020
EVOL,Evolving Systems Inc,소프트웨어 및 IT서비스,572010
IPDN,Professional Diversity Network  Inc.,소프트웨어 및 IT서비스,572010
HUGE,FSD Pharma Inc Class B,제약,562010
INVO,INVO Bioscience Inc,헬스케어 장비 및 용품,561010
HSTO,Histogen Inc,생명과학 및 메디컬 리서치,562020
MOXC,Moxian Inc,헬스케어 업체 및 서비스,561020
SGRP,SPAR Group Inc,미디어 및 출판,533020
FORD,Forward Industries Inc,섬유 및 의류,532020
AUTO,Autoweb Inc,미디어 및 출판,533020
FFHL,Fuwei Films (Holdings) Co Ltd,용기 및 포장,513020
MIND,Mind Technology Inc,오일 및 가스 장비 및 서비스,501030
SUMR,Summer Infant Inc,레저 상품,532050
OSN,Ossen Innovation Co Ltd ADR,메탈&마이닝,512010
WHLR,Wheeler Real Estate Investment Trust Inc,주택 및 상업용 리츠,601020
ADIL,Adial Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
LOAC,Longevity Acquisition Corp,기타 금융업,556010
STAF,Staffing 360 Solutions Inc,전문 및 상업 서비스,522030
TENX,Tenax Therapeutics Inc,생명과학 및 메디컬 리서치,562020
FRGAP,Franchise Group Inc PRF,"개인, 가정 용품 및 서비스",542010
RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),식품 및 담배,541020
SSNT,SilverSun Technologies Inc,소프트웨어 및 IT서비스,572010
CYCCP,Cyclacel Pharmaceuticals Inc Convertible Preference Shares,생명과학 및 메디컬 리서치,562020
UNAM,Unico American Corp,보험,553010
ENTX,Entera Bio Ltd,생명과학 및 메디컬 리서치,562020
BANFP,BFC Capital Trust II PRF,은행,551010
XELB,Xcel Brands Inc,미디어 및 출판,533020
PLIN,China Xiangtai Food Co Ltd,식품 및 담배,541020
CREX,Creative Realities Inc,소프트웨어 및 IT서비스,572010
LLIT,Lianluo Smart Ltd Class A,헬스케어 장비 및 용품,561010
NSEC,National Security Group Inc,보험,553010
WVFC,W V S Financial Corp,은행,551010
SOHOB,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
PTPI,Petros Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
HTGM,HTG Molecular Diagnostics Inc,헬스케어 장비 및 용품,561010
VRME,VerifyMe Inc,소프트웨어 및 IT서비스,572010
LEXX,Lexaria Bioscience Corp,제약,562010
TTNP,Titan Pharmaceuticals Inc,제약,562010
HSDT,Helius Medical Technologies Inc Class A,헬스케어 장비 및 용품,561010
BKYI,BIO-Key International Inc,전자 장비 및 부품,571040
HX,Xiaobai Maimai Inc ADR,은행,551010
SOHOO,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
MINDP,Mind Technology Inc PRF,오일 및 가스 장비 및 서비스,501030
CVV,CVD Equipment Corp,"건설장비 및 대형차, 기차, 배",521020
SQBG,Sequential Brands Group Inc,전문품 상점,534030
MYT,Urban Tea Inc,식품 및 약품소매,543010
NLSP,NLS Pharmaceutics AG,생명과학 및 메디컬 리서치,562020
DLPN,Dolphin Entertainment Inc,미디어 및 출판,533020
ICON,Iconix Brand Group Inc,섬유 및 의류,532020
CARV,Carver Bancorp Inc,은행,551010
MNSBP,MainStreet Bancshares Inc ADR,은행,551010
CETX,Cemtrex Inc,전문 및 상업 서비스,522030
IMTE,Integrated Media Technology Ltd,전자 장비 및 부품,571040
TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
GOVX,GeoVax Labs Inc,생명과학 및 메디컬 리서치,562020
WISA,Summit Wireless Technologies Inc,반도체 및 반도체 장비,571010
LEVLP,Level One Bancorp Inc ADR,은행,551010
JVA,Coffee Holding Co Inc,식품 및 담배,541020
IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
AMPG,Amplitech Group Inc,커뮤니케이션 및 네트워킹,571020
PSTV,Plus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
PSHG,Performance Shipping Inc,화물 및 물류 서비스,524050
OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
SXTC,China SXT Pharmaceuticals Inc,제약,562010
VINO,Gaucho Group Holdings Inc,부동산 운영 관리,601010
JRJC,China Finance Online Co Ltd ADR,전문 및 상업 서비스,522030
BNSO,Bonso Electronics International Inc,"건설장비 및 대형차, 기차, 배",521020
EYEG,EyeGate Pharmaceuticals Inc,제약,562010
HOTH,Hoth Therapeutics Inc,생명과학 및 메디컬 리서치,562020
NAOV,Nanovibronix Inc,헬스케어 장비 및 용품,561010
MTP,Midatech Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
GRIL,Muscle Maker Inc,호텔 및 엔터테인먼트,533010
FGF,FG Financial Group Inc,보험,553010
GYRO,Gyrodyne LLC,부동산 운영 관리,601010
ARTL,Artelo Biosciences Inc,생명과학 및 메디컬 리서치,562020
HUSN,Hudson Capital Inc.,투자은행 및 서비스,551020
SGLB,Sigma Labs Inc,소프트웨어 및 IT서비스,572010
RBCN,Rubicon Technology Inc,반도체 및 반도체 장비,571010
SGMA,SigmaTron International Inc,반도체 및 반도체 장비,571010
FAMI,Farmmi Inc,식품 및 담배,541020
ISNS,Image Sensing Systems Inc,"건설장비 및 대형차, 기차, 배",521020
AEMD,Aethlon Medical Inc,헬스케어 장비 및 용품,561010
ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
VIVE,Viveve Medical Inc,헬스케어 장비 및 용품,561010
SMIT,Schmitt Industries Inc,"건설장비 및 대형차, 기차, 배",521020
GBNY,Generations Bancorp NY Inc,은행,551010
WHLRP,Wheeler Real Estate Investment Trust Inc Convertible Preference Shares Series B,주택 및 상업용 리츠,601020
DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
VRPX,Virpax Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
CYAN,Cyanotech Corp,제약,562010
MOSY,MoSys Inc,반도체 및 반도체 장비,571010
XOMAP,XOMA Corp PRF,생명과학 및 메디컬 리서치,562020
SOHON,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
OBLN,Obalon Therapeutics Inc,헬스케어 장비 및 용품,561010
CLEU,China Liberal Education Holdings Ltd,교육서비스,631010
SPCB,Supercom Ltd,소프트웨어 및 IT서비스,572010
AIRTP,Air T Funding PRF,은행,551010
CREG,China Recycling Energy Corp,전문 및 상업 서비스,522030
MDIA,Mediaco Holding Inc Class A,미디어 및 출판,533020
SNCA,Seneca Biopharma Inc,생명과학 및 메디컬 리서치,562020
RAVE,Rave Restaurant Group Inc,호텔 및 엔터테인먼트,533010
PHIO,Phio Pharmaceuticals Corp,생명과학 및 메디컬 리서치,562020
USEG,US Energy Corp,오일 및 가스,501020
NSYS,Nortech Systems Inc,반도체 및 반도체 장비,571010
OCCIP,OFS Credit Company Inc PRF,다양한 금융서비스,555010
YVR,Liquid Media Group Ltd,소프트웨어 및 IT서비스,572010
CHFS,CHF Solutions Inc,헬스케어 장비 및 용품,561010
LMFA,LM Funding America Inc,은행,551010
PFIN,P&F Industries Inc Class A,"건설장비 및 대형차, 기차, 배",521020
XTLB,X T L Biopharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
THMO,Thermogenesis Holdings Inc,사무기기,571050
BLCM,Bellicum Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
JAN,Janone Inc,전문품 상점,534030
WAFU,Wah Fu Education Group Ltd,교육서비스,631010
BCTX,Briacell Therapeutics Corp,생명과학 및 메디컬 리서치,562020
MRIN,Marin Software Inc,소프트웨어 및 IT서비스,572010
AHPI,Allied Healthcare Products Inc,헬스케어 장비 및 용품,561010
IKNX,Ikonics Corp,화학,511010
LEDS,SemiLEDs Corp,반도체 및 반도체 장비,571010
XBIO,Xenetic Biosciences Inc,생명과학 및 메디컬 리서치,562020
FGFPP,FG Financial Group Inc PRF,보험,553010
BIMI,BOQI International Medical Inc,식품 및 약품소매,543010
BOSC,BOS Better Online Solutions Ltd,"건설장비 및 대형차, 기차, 배",521020
EAST,Eastside Distilling Inc,음료,541010
ANY,Sphere 3D Corp,소프트웨어 및 IT서비스,572010
DYNT,Dynatronics Corp,헬스케어 장비 및 용품,561010
EDRY,EuroDry Ltd,화물 및 물류 서비스,524050
NTEC,Intec Pharma Ltd,생명과학 및 메디컬 리서치,562020
LYL,Dragon Victory International Ltd,전문 및 상업 서비스,522030
SNDE,SUNDANCE ENERGY INC (US),오일 및 가스,501020
ELSE,Electro-Sensors Inc,"건설장비 및 대형차, 기차, 배",521020
TSRI,TSR Inc,소프트웨어 및 IT서비스,572010
EFOI,Energy Focus Inc,주택건설,532030
SNOA,Sonoma Pharmaceuticals Inc,제약,562010
WORX,Scworx Corp,소프트웨어 및 IT서비스,572010
BLIN,Bridgeline Digital Inc,소프트웨어 및 IT서비스,572010
ASRVP,Ameriserv Capital Trust I PRF,은행,551010
OXBR,Oxbridge Re Holdings Ltd,보험,553010
STRR,Star Equity Holdings Inc,헬스케어 업체 및 서비스,561020
ARTW,Art's Way Manufacturing Co Inc,"건설장비 및 대형차, 기차, 배",521020
CTIB,Yunhong CTI Ltd,용기 및 포장,513020
CLWT,Euro Tech Holdings Company Ltd,전문 및 상업 서비스,522030
HIHO,Highway Holdings Ltd,메탈&마이닝,512010
BNTC,Benitec Biopharma Inc,생명과학 및 메디컬 리서치,562020
NVFY,Nova LifeStyle Inc,가정용품,532040
TYHT,Shineco Inc,제약,562010
NURO,NeuroMetrix Inc,헬스케어 장비 및 용품,561010
APOP,Cellect Biotechnology Ltd ADR,생명과학 및 메디컬 리서치,562020
MYSZ,My Size Inc,소프트웨어 및 IT서비스,572010
ISIG,Insignia Systems Inc,미디어 및 출판,533020
WVVIP,Willamette Valley Vineyards Inc PRF,음료,541010
OPHC,OptimumBank Holdings Inc,은행,551010
AEHL,Antelope Enterprise Holdings Ltd,주택건설,532030
MTSL,Mer Telemanagement Solutions Ltd,소프트웨어 및 IT서비스,572010
MARPS,Marine Petroleum Trust Unit,오일 및 가스,501020
MDRR,Medalist Diversified Reit Inc,주택 및 상업용 리츠,601020
KBSF,KBS Fashion Group Ltd,섬유 및 의류,532020
WTFCP,Wintrust Financial Corp ADR,은행,551010
FATBP,FAT Brands Inc PRF,호텔 및 엔터테인먼트,533010
SNES,Senestech Inc,생명과학 및 메디컬 리서치,562020
CETXP,Cemtrex Inc PRF,전문 및 상업 서비스,522030
STRRP,Star Equity Holdings Inc PRF,헬스케어 업체 및 서비스,561020
PXSAP,Pyxis Tankers Inc PRF,화물 및 물류 서비스,524050
MDRRP,Medalist Diversified Reit Inc PRF,주택 및 상업용 리츠,601020
AGBAR,AGBA Acquisition Ltd Rights,기타 금융업,556010
ALACR,Alberton Acquisition Corp Rights,기타 금융업,556010
ANDAR,Andina Acquisition Corp III Rights,기타 금융업,556010
BHFAL,Brighthouse Financial Inc PRF,보험,553010
BRLIR,Brilliant Acquisition Corp Rights,기타 금융업,556010
BRPAR,Big Rock Partners Acquisition Corp Rights,기타 금융업,556010
COWNL,Cowen Inc PRF,투자은행 및 서비스,551020
COWNZ,Cowen Inc PRF,투자은행 및 서비스,551020
ESSCR,East Stone Acquisition Corp Rights,기타 금융업,556010
GRNVR,Greenvision Acquisition Corp Rights,기타 금융업,556010
LOACR,Longevity Acquisition Corp Rights,기타 금융업,556010
NBACR,Newborn Acquisition Corp Rights,기타 금융업,556010
RILYZ,B. Riley Financial Inc PRF,투자은행 및 서비스,551020
RILYG,B. Riley Financial Inc PRF,투자은행 및 서비스,551020
RILYH,B. Riley Financial Inc PRF,투자은행 및 서비스,551020
RILYI,B. Riley Financial Inc PRF,투자은행 및 서비스,551020
SBLKZ,Star Bulk Carriers Corp PRF,화물 및 물류 서비스,524050
